snapped_at,price,market_cap,total_volume
5/23/22,30351.05042,5.7809E+11,17199930155
5/24/22,29163.16778,5.55459E+11,26646754325
5/25/22,29655.02613,5.64885E+11,23486436837
5/26/22,29584.94985,5.63577E+11,23108764916
5/27/22,29346.78144,5.59066E+11,31972044692
5/28/22,28646.65218,5.45753E+11,31756305901
5/29/22,29088.23645,5.54939E+11,15406515373
5/30/22,29492.50321,5.61771E+11,14496111398
5/31/22,31740.94073,6.04927E+11,34891305295
6/1/22,31865.74962,6.07393E+11,29770567353
6/2/22,29833.45033,5.69002E+11,35553330792
6/3/22,30481.014,5.80863E+11,24232399986
6/4/22,29714.14349,5.66276E+11,21997859591
6/5/22,29872.36031,5.6834E+11,12911383482
6/6/22,29917.76405,5.7021E+11,13395229055
6/7/22,31372.58476,5.97967E+11,27644798123
6/8/22,31265.46928,5.97206E+11,36111325508
6/9/22,30229.23684,5.76239E+11,27080284929
6/10/22,30101.18752,5.7382E+11,18871591862
6/11/22,29101.29826,5.54623E+11,25663085729
6/12/22,28374.145,5.40789E+11,22518366770
6/13/22,26767.26917,5.14202E+11,29834061116
6/14/22,22525.76835,4.29492E+11,64852526179
6/15/22,22244.84897,4.23044E+11,47639470968
6/16/22,22529.19811,4.29888E+11,52027211447
6/17/22,20408.69049,3.89182E+11,27449277946
6/18/22,20473.05288,3.91442E+11,24232922585
6/19/22,19047.41783,3.62304E+11,38920632524
6/20/22,20516.41198,3.90555E+11,32488136326
6/21/22,20636.75891,3.92793E+11,28346447997
6/22/22,20700.92393,3.9506E+11,25340643363
6/23/22,19983.56648,3.81616E+11,24955466738
6/24/22,21100.27053,4.02496E+11,23655104387
6/25/22,21262.71348,4.07086E+11,21955656696
6/26/22,21525.88036,4.10111E+11,16152442749
6/27/22,21052.8054,4.01646E+11,15392697878
6/28/22,20751.47753,3.95915E+11,17719011288
6/29/22,20282.54248,3.86607E+11,18161209601
6/30/22,20108.52947,3.84068E+11,20744333507
7/1/22,19608.39749,3.65984E+11,22816515395
7/2/22,19407.44743,3.70917E+11,28756781115
7/3/22,19268.227,3.67707E+11,15601715001
7/4/22,19310.23322,3.68549E+11,13976969844
7/5/22,20257.01233,3.86425E+11,18634860046
7/6/22,20188.77966,3.85302E+11,23623270106
7/7/22,20566.68722,3.9248E+11,21755499642
7/8/22,21660.59684,4.14056E+11,21927087503
7/9/22,21858.81875,4.1769E+11,46645398901
7/10/22,21589.6281,4.1246E+11,26211587452
7/11/22,20859.81408,3.9825E+11,25037950754
7/12/22,19998.46784,3.82E+11,21319467249
7/13/22,19350.73735,3.70192E+11,22074971578
7/14/22,20225.23866,3.85463E+11,28560004361
7/15/22,20574.84059,3.93104E+11,28732413537
7/16/22,20794.81198,3.97285E+11,46542248374
7/17/22,21193.08334,4.04706E+11,42051101695
7/18/22,20824.36275,3.97661E+11,29615794461
7/19/22,22395.36538,4.25757E+11,58636734705
7/20/22,23366.9077,4.45889E+11,57338223362
7/21/22,23313.29673,4.4613E+11,40775718994
7/22/22,23155.20756,4.4238E+11,63224249258
7/23/22,22696.90275,4.33486E+11,40304373301
7/24/22,22506.19957,4.29803E+11,42519262113
7/25/22,22613.71921,4.3382E+11,33108916659
7/26/22,21330.29545,4.0748E+11,42667548129
7/27/22,21235.61232,4.05692E+11,53995620035
7/28/22,22908.88426,4.37194E+11,54498281944
7/29/22,23822.0676,4.54807E+11,55609627981
7/30/22,23847.58332,4.59609E+11,41089335196
7/31/22,23653.45955,4.51727E+11,62102072347
8/1/22,23379.70053,4.47051E+11,31786729326
8/2/22,23333.74924,4.45959E+11,44489771147
8/3/22,23053.84685,4.40955E+11,35151096517
8/4/22,22860.42098,4.37036E+11,41334593234
8/5/22,22678.36363,4.32421E+11,23624874220
8/6/22,23225.0362,4.43822E+11,27040190910
8/7/22,22984.57953,4.39415E+11,14439694271
8/8/22,23197.60347,4.42979E+11,14324042469
8/9/22,23823.67944,4.55451E+11,27756736787
8/10/22,23203.6807,4.43383E+11,29738069338
8/11/22,23948.82955,4.5727E+11,32215976526
8/12/22,23948.7517,4.58071E+11,33892871244
8/13/22,24411.37987,4.66766E+11,25195193357
8/14/22,24433.65375,4.67078E+11,22240559960
8/15/22,24312.54142,4.64896E+11,21287616856
8/16/22,24179.01465,4.62437E+11,33404812508
8/17/22,23913.33373,4.56791E+11,24971300201
8/18/22,23359.41884,4.47016E+11,29567403252
8/19/22,23248.38423,4.44846E+11,20228208349
8/20/22,20945.83397,4.0081E+11,35142410593
8/21/22,21175.23273,4.04925E+11,23809679191
8/22/22,21615.76169,4.13579E+11,20476237108
8/23/22,21387.74711,4.08409E+11,28856912427
8/24/22,21562.45154,4.12338E+11,29331102122
8/25/22,21395.45847,4.09503E+11,26855905243
8/26/22,21618.00902,4.13843E+11,26767966536
8/27/22,20271.32295,3.87215E+11,34910727805
8/28/22,20069.95333,3.83791E+11,24463219415
8/29/22,19659.24671,3.76181E+11,19781826309
8/30/22,20308.86145,3.89119E+11,28706315246
8/31/22,19805.3507,3.79555E+11,30308993725
9/1/22,20023.55444,3.83348E+11,27825786160
9/2/22,20153.97598,3.85028E+11,25616737336
9/3/22,19941.45137,3.81788E+11,24078042298
9/4/22,19814.56425,3.79422E+11,20048153187
9/5/22,19980.01322,3.82421E+11,21537524477
9/6/22,19785.7335,3.78685E+11,23522961655
9/7/22,18859.50009,3.6121E+11,39940310406
9/8/22,19280.62548,3.6934E+11,30517907004
9/9/22,19322.77775,3.69723E+11,28936941008
9/10/22,21359.58253,4.08976E+11,42487059055
9/11/22,21707.38732,4.15975E+11,35941349745
9/12/22,21739.80438,4.16074E+11,31266252145
9/13/22,22339.6705,4.27474E+11,44006486689
9/14/22,20184.96749,3.8653E+11,46489890915
9/15/22,20255.92298,3.87486E+11,35789015870
9/16/22,19702.16989,3.77719E+11,33715957207
9/17/22,19764.41171,3.77989E+11,30187737710
9/18/22,20131.67531,3.85487E+11,23394494074
9/19/22,19437.15787,3.72598E+11,28689764414
9/20/22,19570.38671,3.74524E+11,39507938865
9/21/22,18869.92881,3.61981E+11,33890591850
9/22/22,18539.63524,3.55194E+11,41059997265
9/23/22,19464.32266,3.72076E+11,37660914390
9/24/22,19291.9048,3.70913E+11,35506139424
9/25/22,18939.97058,3.63169E+11,24644354422
9/26/22,18809.41144,3.60257E+11,21516374223
9/27/22,19219.72778,3.67613E+11,42560193944
9/28/22,19116.33116,3.66383E+11,52482615484
9/29/22,19444.78777,3.72892E+11,47494258190
9/30/22,19563.76516,3.74831E+11,37537716230
10/1/22,19476.9266,3.73222E+11,37848666331
10/2/22,19314.46384,3.70205E+11,15943514603
10/3/22,19065.15384,3.66196E+11,17859684588
10/4/22,19620.56754,3.75768E+11,26634227152
10/5/22,20345.39852,3.90178E+11,30974520028
10/6/22,20161.83061,3.86369E+11,29366342083
10/7/22,19949.05104,3.82506E+11,31354758329
10/8/22,19457.30895,3.73171E+11,25445042398
10/9/22,19418.03799,3.72392E+11,12996183216
10/10/22,19448.149,3.72265E+11,14404623229
10/11/22,19142.69477,3.67207E+11,23743487601
10/12/22,19058.62804,3.65119E+11,25102717821
10/13/22,19153.03978,3.67302E+11,22339104401
10/14/22,19383.94322,3.71647E+11,37194496438
10/15/22,19198.10714,3.67585E+11,34806651159
10/16/22,19072.78051,3.6587E+11,13103099352
10/17/22,19272.92185,3.69553E+11,15683330320
10/18/22,19557.89555,3.75052E+11,23713928578
10/19/22,19348.02937,3.71197E+11,25848175159
10/20/22,19134.24266,3.67085E+11,23047051893
10/21/22,19031.15987,3.65099E+11,25712511232
10/22/22,19173.28047,3.67999E+11,30297335038
10/23/22,19203.86547,3.68485E+11,13362526958
10/24/22,19574.82423,3.75197E+11,19928822961
10/25/22,19316.94062,3.70623E+11,28657172009
10/26/22,20095.15223,3.85477E+11,39846253139
10/27/22,20774.2475,3.98675E+11,50667020408
10/28/22,20278.36623,3.89239E+11,41829789298
10/29/22,20591.24121,3.95201E+11,36165609165
10/30/22,20800.70709,3.99135E+11,32806216911
10/31/22,20623.8715,3.95548E+11,24707906149
11/1/22,20494.60121,3.93311E+11,37290619695
11/2/22,20489.6462,3.93218E+11,32262771911
11/3/22,20162.9809,3.87016E+11,44539856162
11/4/22,20210.91242,3.87756E+11,36562782564
11/5/22,21150.31558,4.05988E+11,33773463079
11/6/22,21282.98511,4.08893E+11,31061573101
11/7/22,20906.99793,4.01869E+11,50602704771
11/8/22,20597.75502,3.95169E+11,91750982446
11/9/22,18562.35322,3.56872E+11,92144963385
11/10/22,15742.44434,3.01964E+11,74978675391
11/11/22,17594.9235,3.36597E+11,65200666543
11/12/22,17080.21526,3.25921E+11,45030331311
11/13/22,16797.98748,3.22331E+11,21893997141
11/14/22,16344.34232,3.13606E+11,20411619109
11/15/22,16645.8285,3.20599E+11,37539226046
11/16/22,16890.52938,3.24608E+11,28676275679
11/17/22,16689.39673,3.20099E+11,26922027947
11/18/22,16718.36123,3.21287E+11,22011291267
11/19/22,16707.02278,3.20877E+11,20942172141
11/20/22,16712.72953,3.21151E+11,10844466290
11/21/22,16304.07686,3.13371E+11,15680401750
11/22/22,15814.33528,3.03834E+11,31057277097
11/23/22,16171.62898,3.11463E+11,25091849199
11/24/22,16608.00999,3.19494E+11,26858079944
11/25/22,16596.03576,3.1895E+11,20949512927
11/26/22,16524.44901,3.1792E+11,18933018588
11/27/22,16456.15606,3.16207E+11,18243019110
11/28/22,16459.14954,3.16488E+11,16551822516
11/29/22,16222.21073,3.11811E+11,24566056814
11/30/22,16441.97998,3.16171E+11,24663035431
12/1/22,17186.50257,3.30763E+11,30676053555
12/2/22,16972.73406,3.26142E+11,23319572025
12/3/22,17084.87334,3.28178E+11,20945433172
12/4/22,16923.38287,3.26498E+11,16931408154
12/5/22,17149.93175,3.29545E+11,18214353301
12/6/22,16973.37258,3.26636E+11,23204017214
12/7/22,17085.64314,3.28108E+11,21026126511
12/8/22,16851.30347,3.24179E+11,21192130006
12/9/22,17235.01416,3.3139E+11,22674029585
12/10/22,17149.8242,3.29757E+11,23179829829
12/11/22,17125.36493,3.29283E+11,14234368490
12/12/22,17101.03802,3.28869E+11,15681124919
12/13/22,17179.59604,3.30716E+11,21633829199
12/14/22,17784.16289,3.42103E+11,28941242218
12/15/22,17808.71617,3.42693E+11,27267536669
12/16/22,17338.35813,3.33855E+11,22754686788
12/17/22,16623.75783,3.18992E+11,22250411215
12/18/22,16806.48559,3.23096E+11,15086383816
12/19/22,16742.81666,3.22741E+11,11134054723
12/20/22,16422.56227,3.1627E+11,17719672545
12/21/22,16899.33197,3.2512E+11,24938219698
12/22/22,16816.8537,3.23128E+11,16062767787
12/23/22,16824.79016,3.23519E+11,17847826942
12/24/22,16791.45544,3.23013E+11,16765392450
12/25/22,16848.56871,3.24073E+11,10169853734
12/26/22,16842.17704,3.23869E+11,12574453969
12/27/22,16900.08187,3.25037E+11,12574997282
12/28/22,16701.84021,3.21351E+11,17436062122
12/29/22,16538.90609,3.18289E+11,19113614756
12/30/22,16644.37909,3.20297E+11,15683731677
12/31/22,16604.02052,3.19722E+11,17497327983
1/1/23,16540.69362,3.18278E+11,12013247678
1/2/23,16615.96932,3.19832E+11,9799252684
1/3/23,16674.34254,3.21486E+11,13023861028
1/4/23,16677.64619,3.21081E+11,15367167883
1/5/23,16855.17474,3.24398E+11,20836560772
1/6/23,16832.09899,3.24139E+11,14919039445
1/7/23,16960.23206,3.26571E+11,19046576250
1/8/23,16950.86152,3.26372E+11,9594456673
1/9/23,17074.6154,3.28471E+11,11841041543
1/10/23,17194.90933,3.31158E+11,25532751567
1/11/23,17436.90233,3.35744E+11,21858206845
1/12/23,17996.83255,3.45689E+11,25439279073
1/13/23,18866.81033,3.63381E+11,48025109150
1/14/23,19941.78054,3.82675E+11,39514419053
1/15/23,21019.20661,4.0521E+11,49498711312
1/16/23,20853.23057,4.01697E+11,23072133988
1/17/23,21175.33774,4.0776E+11,34809391746
1/18/23,21156.78393,4.07405E+11,33278841337
1/19/23,20726.84497,3.9935E+11,40612056909
1/20/23,21081.67102,4.06258E+11,29144534678
1/21/23,22705.83368,4.36725E+11,41321936669
1/22/23,22771.02329,4.38579E+11,44077026804
1/23/23,22736.66143,4.3806E+11,34124364415
1/24/23,22984.87498,4.42926E+11,36750647386
1/25/23,22610.0106,4.35679E+11,35621897293
1/26/23,23180.4227,4.46715E+11,42772537175
1/27/23,23024.74618,4.44006E+11,37099702812
1/28/23,23082.85838,4.44898E+11,36109035905
1/29/23,23022.23299,4.43703E+11,19567219824
1/30/23,23797.46089,4.58368E+11,38438621264
1/31/23,22840.38586,4.39296E+11,38594596832
2/1/23,23137.32355,4.45991E+11,32683643418
2/2/23,23725.1618,4.57383E+11,37452064508
2/3/23,23539.67677,4.53565E+11,44735297657
2/4/23,23451.57765,4.52313E+11,41267040611
2/5/23,23340.34959,4.50197E+11,21063097082
2/6/23,22946.28658,4.42934E+11,26678691425
2/7/23,22786.48301,4.38726E+11,33963650031
2/8/23,23294.91365,4.49391E+11,38850594359
2/9/23,22947.50783,4.42518E+11,34247782006
2/10/23,21820.88651,4.20791E+11,51161546272
2/11/23,21630.13298,4.17351E+11,42389972640
2/12/23,21889.43208,4.22108E+11,23574706406
2/13/23,21779.8744,4.20218E+11,25877166001
2/14/23,21807.83427,4.20839E+11,36761909546
2/15/23,22220.071,4.28649E+11,45363697020
2/16/23,24307.8751,4.6882E+11,44336284482
2/17/23,23756.90728,4.59294E+11,48144978044
2/18/23,24628.82455,4.75194E+11,54200707341
2/19/23,24642.79087,4.7553E+11,24900444765
2/20/23,24284.478,4.70799E+11,33664683478
2/21/23,24786.66594,4.78237E+11,38997046274
2/22/23,24417.38704,4.70624E+11,41991954878
2/23/23,24146.10136,4.65999E+11,40336608135
2/24/23,23951.11098,4.61043E+11,42356618035
2/25/23,23172.28654,4.47316E+11,35081974267
2/26/23,23157.03811,4.4703E+11,22999909593
2/27/23,23541.11585,4.54285E+11,24469102669
2/28/23,23518.12391,4.54365E+11,28832423816
3/1/23,23155.54375,4.4601E+11,25534054046
3/2/23,23634.33349,4.56417E+11,32507897259
3/3/23,23464.33654,4.53067E+11,27432755758
3/4/23,22367.43302,4.31728E+11,34239649135
3/5/23,22348.32992,4.31837E+11,13392431932
3/6/23,22421.88581,4.33081E+11,16080097920
3/7/23,22415.11366,4.32759E+11,21124920006
3/8/23,22217.20988,4.27995E+11,27780357943
3/9/23,21712.65119,4.19695E+11,28493032425
3/10/23,20376.32001,3.92842E+11,40173833478
3/11/23,20195.22895,3.90202E+11,51593890225
3/12/23,20521.55615,3.94743E+11,37746654240
3/13/23,22095.7134,4.25817E+11,36639901909
3/14/23,24178.95533,4.66509E+11,66799159802
3/15/23,24758.76509,4.78406E+11,70714394276
3/16/23,24470.88205,4.72834E+11,63107437929
3/17/23,25161.27202,4.86376E+11,60688056875
3/18/23,27466.67783,5.30038E+11,64617615618
3/19/23,27107.79218,5.23262E+11,46473651091
3/20/23,28186.84265,5.46681E+11,46394763656
3/21/23,27929.16773,5.38935E+11,55315948514
3/22/23,28264.23961,5.45917E+11,34430928756
3/23/23,27449.25483,5.30515E+11,35394833934
3/24/23,28459.73511,5.49578E+11,20360807195
3/25/23,27595.49475,5.33634E+11,21551272690
3/26/23,27670.1995,5.34961E+11,15053754845
3/27/23,28048.46998,5.42676E+11,14450374261
3/28/23,27182.29956,5.25231E+11,18519053232
3/29/23,27291.35002,5.28043E+11,17658503319
3/30/23,28394.99778,5.48808E+11,21097595427
3/31/23,28041.12308,5.4237E+11,22702531379
4/1/23,28516.78473,5.51707E+11,19112345640
4/2/23,28498.94463,5.5095E+11,10085380789
4/3/23,28236.50874,5.45181E+11,11682876587
4/4/23,27815.42653,5.39351E+11,19711493345
4/5/23,28175.33033,5.44314E+11,14871614373
4/6/23,28197.20034,5.4541E+11,16507617904
4/7/23,28042.98339,5.42601E+11,13079528995
4/8/23,27934.43871,5.40432E+11,10141276804
4/9/23,27968.12805,5.41094E+11,8844199146
4/10/23,28351.23699,5.48569E+11,11429030270
4/11/23,29657.97414,5.7406E+11,17475381731
4/12/23,30260.93611,5.85359E+11,18320296515
4/13/23,29904.13869,5.78851E+11,18407698928
4/14/23,30405.02731,5.87939E+11,16404033694
4/15/23,30468.4087,5.89051E+11,20984067684
4/16/23,30312.16188,5.8697E+11,11028264273
4/17/23,30304.80751,5.86268E+11,11188035367
4/18/23,29467.45983,5.69958E+11,16771824488
4/19/23,30365.90417,5.8773E+11,18078539249
4/20/23,28833.2175,5.58796E+11,24136616862
4/21/23,28255.57825,5.46141E+11,21695904965
4/22/23,27300.15713,5.28357E+11,20420333534
4/23/23,27861.64066,5.39455E+11,11700230850
4/24/23,27606.57835,5.33753E+11,11435645307
4/25/23,27511.63568,5.32291E+11,16443099945
4/26/23,28351.21825,5.4836E+11,17061823986
4/27/23,28352.19132,5.48639E+11,30540034741
4/28/23,29483.5217,5.70258E+11,26238597379
4/29/23,29339.995,5.68154E+11,18730801539
4/30/23,29217.94405,5.65714E+11,9711415139
5/1/23,29362.05621,5.68513E+11,14707008605
5/2/23,28125.50116,5.44422E+11,19980169281
5/3/23,28654.39013,5.54887E+11,17699097406
5/4/23,28988.321,5.61312E+11,19944381491
5/5/23,28846.46146,5.58634E+11,12676760580
5/6/23,29520.32227,5.7152E+11,4971523631
5/7/23,28887.74105,5.59079E+11,6463808309
5/8/23,28611.4392,5.54373E+11,10199066943
5/9/23,27696.76079,5.36032E+11,21535578789
5/10/23,27607.39168,5.35037E+11,8876813251
5/11/23,27639.73357,5.34937E+11,17159331951
5/12/23,27024.76573,5.23415E+11,7754296234
5/13/23,26787.6904,5.18816E+11,9157286238
5/14/23,26798.12627,5.20426E+11,8365379054
5/15/23,26911.80527,5.21319E+11,6019488454
5/16/23,27227.79342,5.27655E+11,14570026782
5/17/23,27022.71317,5.23966E+11,12927093921
5/18/23,27389.97151,5.30763E+11,12580626235
5/19/23,26842.95249,5.20545E+11,12599487112
5/20/23,26884.37106,5.21154E+11,11559136131
5/21/23,27093.7911,5.2504E+11,3882362454
5/22/23,26773.83024,5.19171E+11,8125825606
5/23/23,26869.68602,5.20822E+11,8025716966
5/24/23,27222.93775,5.27529E+11,11685763863
5/25/23,26338.94895,5.10988E+11,17477200137
5/26/23,26475.6079,5.13296E+11,11953749225
5/27/23,26717.98755,5.17974E+11,10994037071
5/28/23,26848.23994,5.20462E+11,6029471708
5/29/23,28110.31347,5.44879E+11,13144599279
5/30/23,27759.74666,5.38431E+11,13483205893
5/31/23,27713.90855,5.37414E+11,12766436370
6/1/23,27245.47447,5.28464E+11,10001106222
6/2/23,26824.1015,5.20272E+11,12156086971
6/3/23,27247.74008,5.28509E+11,15428145242
6/4/23,27066.37133,5.25209E+11,6673279606
6/5/23,27315.44759,5.2963E+11,6098045626
6/6/23,25792.61609,5.00594E+11,21208433572
6/7/23,27216.61556,5.27296E+11,22188018261
6/8/23,26346.24455,5.1098E+11,14723854336
6/9/23,26507.90989,5.14279E+11,10197924964
6/10/23,26469.58168,5.13226E+11,10464066236
6/11/23,25858.12289,5.01654E+11,9755626714
6/12/23,25916.5799,5.02683E+11,10439993428
6/13/23,25910.36274,5.02563E+11,9761691909
6/14/23,25872.20646,5.01752E+11,9921875986
6/15/23,25107.7547,4.87263E+11,11982737580
6/16/23,25564.59963,4.95788E+11,15184095954
6/17/23,26327.32567,5.10906E+11,13604025864
6/18/23,26501.04444,5.14331E+11,9533422255
6/19/23,26333.09253,5.11385E+11,8589379740
6/20/23,26779.38746,5.19668E+11,6651894946
6/21/23,28330.89142,5.4933E+11,19958565665
6/22/23,30101.76482,5.8407E+11,23757254197
6/23/23,29935.63211,5.81474E+11,19613389214
6/24/23,30629.24435,5.94589E+11,22630955879
6/25/23,30537.81666,5.92912E+11,11736119930
6/26/23,30454.75697,5.91388E+11,12076819255
6/27/23,30285.50506,5.87134E+11,16032184117
6/28/23,30693.54636,5.95427E+11,14411853963
6/29/23,30083.47725,5.84188E+11,8489428028
6/30/23,30466.61046,5.91688E+11,12545425127
7/1/23,30480.78148,5.91722E+11,21422361051
7/2/23,30583.6196,5.93625E+11,4210431244
7/3/23,30571.88707,5.93627E+11,7236318144
7/4/23,31134.71313,6.04508E+11,14755008157
7/5/23,30775.62402,5.98449E+11,12403890725
7/6/23,30484.79377,5.92387E+11,10260132141
7/7/23,29990.05515,5.83429E+11,21776707864
7/8/23,30315.2654,5.88811E+11,13018507893
7/9/23,30264.19735,5.87678E+11,5608541982
7/10/23,30169.87066,5.85884E+11,7559670230
7/11/23,30394.28115,5.90312E+11,12835219757
7/12/23,30620.81425,5.94749E+11,11753418050
7/13/23,30407.41631,5.90629E+11,13072555444
7/14/23,31446.01497,6.10726E+11,21254274346
7/15/23,30311.82781,5.88107E+11,21977151421
7/16/23,30297.9714,5.88642E+11,6233916919
7/17/23,30237.33479,5.86391E+11,8356410454
7/18/23,30147.86008,5.85501E+11,10974383372
7/19/23,29848.03227,5.79709E+11,13152758553
7/20/23,29919.87484,5.81327E+11,8545620844
7/21/23,29787.04153,5.79309E+11,11117456853
7/22/23,29914.68273,5.81398E+11,8492627981
7/23/23,29710.15594,5.77069E+11,6745541065
7/24/23,30057.95672,5.84297E+11,7427606999
7/25/23,29184.90191,5.67052E+11,15195244951
7/26/23,29222.97463,5.68019E+11,7929844775
7/27/23,29363.67291,5.70532E+11,13088677750
7/28/23,29200.244,5.67709E+11,9047649540
7/29/23,29314.09739,5.69952E+11,7682754827
7/30/23,29356.74775,5.70805E+11,4882536541
7/31/23,29277.75581,5.69136E+11,7872881637
8/1/23,29233.13637,5.68334E+11,6641808341
8/2/23,29537.10975,5.72409E+11,15289922841
8/3/23,29146.63627,5.67075E+11,19266318894
8/4/23,29176.1506,5.67941E+11,12539132810
8/5/23,29087.93809,5.65073E+11,12112869086
8/6/23,29046.80046,5.6497E+11,5335308729
8/7/23,29044.20438,5.64948E+11,5360283576
8/8/23,29178.14775,5.67529E+11,13252185122
8/9/23,29779.56167,5.79214E+11,14603570419
8/10/23,29585.48808,5.75535E+11,14633310097
8/11/23,29423.81892,5.72414E+11,8106253519
8/12/23,29396.84797,5.71977E+11,4651950358
8/13/23,29412.14227,5.72258E+11,3994297895
8/14/23,29284.96971,5.69687E+11,4755220449
8/15/23,29400.5868,5.72243E+11,12408355477
8/16/23,29170.4904,5.67498E+11,11523395158
8/17/23,28754.19702,5.59983E+11,14809979642
8/18/23,26501.58727,5.16027E+11,29965585683
8/19/23,26042.83826,5.06816E+11,18062351746
8/20/23,26104.77863,5.08088E+11,3355038749
8/21/23,26160.70042,5.09079E+11,8304370132
8/22/23,26119.00596,5.08492E+11,9377753161
8/23/23,26033.67541,5.06356E+11,13702941053
8/24/23,26450.00862,5.14956E+11,14600566342
8/25/23,26134.93425,5.08907E+11,11961319631
8/26/23,26044.03621,5.07008E+11,2582213806
8/27/23,26002.01572,5.06086E+11,3420999388
8/28/23,26082.71718,5.07836E+11,4743752357
8/29/23,26109.26982,5.08351E+11,9995933796
8/30/23,27730.50374,5.39045E+11,29462388819
8/31/23,27297.26144,5.31729E+11,16029914124
9/1/23,25927.41701,5.05403E+11,20360682650
9/2/23,25812.33049,5.02688E+11,15924588669
9/3/23,25853.65684,5.0368E+11,8203515573
9/4/23,25959.59631,5.05513E+11,8301138495
9/5/23,25829.36477,5.02409E+11,6700578092
9/6/23,25784.41352,5.01979E+11,7633735597
9/7/23,25752.95842,5.01615E+11,12225427271
9/8/23,26192.33343,5.09838E+11,4521997781
9/9/23,25907.22814,5.04533E+11,8058794339
9/10/23,25889.32501,5.04374E+11,404806432.5
9/11/23,25834.5801,5.0349E+11,6603006234
9/12/23,25133.30311,4.89503E+11,14859931201
9/13/23,25866.80666,5.03998E+11,16825266473
9/14/23,26223.43608,5.10909E+11,12975855576
9/15/23,26531.39557,5.16824E+11,11739428177
9/16/23,26634.63103,5.18872E+11,9768889420
9/17/23,26557.76869,5.17397E+11,1224363672
9/18/23,26520.98825,5.16614E+11,5791146184
9/19/23,26741.46111,5.21347E+11,16477839825
9/20/23,27219.29687,5.30358E+11,12615959842
9/21/23,27115.84645,5.29169E+11,13497179077
9/22/23,26561.13345,5.17744E+11,8169328791
9/23/23,26572.03811,5.18384E+11,9968041759
9/24/23,26573.92348,5.17968E+11,6583511186
9/25/23,26249.5629,5.11788E+11,7226298594
9/26/23,26298.63468,5.12103E+11,11974957450
9/27/23,26204.75759,5.11054E+11,9786025048
9/28/23,26350.1469,5.13714E+11,12889674588
9/29/23,27009.01375,5.26918E+11,16683207555
9/30/23,26917.1991,5.24947E+11,9059145545
10/1/23,26969.87614,5.25936E+11,6295435108
10/2/23,27967.51058,5.45302E+11,9358226524
10/3/23,27615.06489,5.38323E+11,18127133424
10/4/23,27439.12195,5.35606E+11,12676657038
10/5/23,27792.11128,5.41955E+11,10876597601
10/6/23,27435.87462,5.34852E+11,13376186563
10/7/23,27958.19644,5.45155E+11,13817979025
10/8/23,27977.54349,5.4562E+11,7226218925
10/9/23,27948.10365,5.4499E+11,7141598447
10/10/23,27593.78253,5.38283E+11,7640029989
10/11/23,27392.2477,5.352E+11,10151720984
10/12/23,26842.19044,5.23656E+11,14608441296
10/13/23,26729.13721,5.21608E+11,10867640259
10/14/23,26841.13622,5.23656E+11,14344414896
10/15/23,26863.18357,5.23979E+11,5543160607
10/16/23,27150.297,5.29643E+11,6604845643
10/17/23,28513.30993,5.55339E+11,22792799562
10/18/23,28417.72175,5.55003E+11,10403248077
10/19/23,28328.2452,5.53311E+11,13461030458
10/20/23,28715.74814,5.59364E+11,11193923144
10/21/23,29677.39289,5.79537E+11,23561406298
10/22/23,29920.07449,5.8372E+11,7452489477
10/23/23,30019.3805,5.83399E+11,11330304246
10/24/23,32953.26276,6.41535E+11,35558857925
10/25/23,33846.72426,6.60676E+11,46464714676
10/26/23,34471.98603,6.73949E+11,23840463172
10/27/23,34174.45155,6.67402E+11,17712548550
10/28/23,33899.09306,6.6212E+11,14148818689
10/29/23,34092.63093,6.65893E+11,8431785275
10/30/23,34556.24281,6.74294E+11,10359013389
10/31/23,34498.70392,6.73508E+11,17075173424
11/1/23,34672.28928,6.7632E+11,16419150929
11/2/23,35457.45491,6.92544E+11,18642295525
11/3/23,34924.05545,6.8156E+11,20690186422
11/4/23,34731.38137,6.77974E+11,17254049537
11/5/23,35048.40783,6.85385E+11,10001404423
11/6/23,35061.92875,6.84647E+11,12796779678
11/7/23,35031.26888,6.83644E+11,12717348150
11/8/23,35436.53763,6.91661E+11,18582602380
11/9/23,35795.08063,6.99188E+11,14717120833
11/10/23,36768.42082,7.17022E+11,38190964507
11/11/23,37344.249,7.30761E+11,23152060053
11/12/23,37122.72282,7.20324E+11,12033297220
11/13/23,37067.69698,7.25017E+11,8831221164
11/14/23,36549.16205,7.14263E+11,18041088204
11/15/23,35545.20143,6.94845E+11,22330924588
11/16/23,37903.66245,7.39216E+11,28479730068
11/17/23,36201.51611,7.07489E+11,12023334732
11/18/23,36527.76023,7.14652E+11,22683923624
11/19/23,36582.36844,7.15118E+11,8877846889
11/20/23,37413.99461,7.32522E+11,12599067948
11/21/23,37489.29847,7.32673E+11,16005284775
11/22/23,35965.36036,7.02706E+11,18891503535
11/23/23,37464.83293,7.3226E+11,25245202377
11/24/23,37293.31613,7.28817E+11,11956046627
11/25/23,37738.9317,7.37614E+11,22996708652
11/26/23,37809.85287,7.39537E+11,7505379785
11/27/23,37491.83819,7.33377E+11,10229112671
11/28/23,37250.16905,7.2804E+11,17979133248
11/29/23,37802.23604,7.38817E+11,19715537241
11/30/23,37810.34642,7.40495E+11,20964545195
12/1/23,37711.81838,7.3766E+11,16566770728
12/2/23,38688.25874,7.56249E+11,24470176252
